12894 , 4, online, outline
37.93, 3.85540, 0.08540, 17.3363, 0
38.64, 3.86750, 0.08660, 17.3885, 0
39.38, 3.87950, 0.08740, 17.4642, 0
40.55, 3.89160, 0.08720, 17.6249, 0
74.47, 3.90360, 0.12530, 18.4973, 0
41.37, 3.90360, 0.08640, 17.7687, 0
71.86, 3.91570, 0.09900, 18.9796, 0
42.67, 3.91570, 0.08410, 18.0110, 0
70.62, 3.92770, 0.08890, 19.1512, 0
43.57, 3.92770, 0.08220, 18.1858, 0
69.42, 3.93980, 0.08020, 19.2891, 0
45.01, 3.93980, 0.07870, 18.4395, 0
68.27, 3.95180, 0.07280, 19.3989, 0
46.02, 3.95180, 0.07640, 18.5997, 0
67.15, 3.96390, 0.06670, 19.4824, 0
47.63, 3.96390, 0.07310, 18.8033, 0
66.07, 3.97590, 0.06210, 19.5411, 0
48.76, 3.97590, 0.07150, 18.9152, 0
65.02, 3.98800, 0.05900, 19.5770, 0
49.95, 3.98800, 0.07070, 18.9995, 0
64, 4.00000, 0.05720, 19.5932, 0
50.57, 4.00000, 0.07060, 19.0347, 0
63.01, 4.01200, 0.05680, 19.5917, 0
51.85, 4.01200, 0.07070, 19.0872, 0
61.13, 4.02410, 0.05840, 19.5473, 0
53.19, 4.02410, 0.07110, 19.1336, 0
60.24, 4.03610, 0.06060, 19.5059, 0
55.35, 4.03610, 0.07040, 19.2215, 0
57.69, 4.04820, 0.06680, 19.3580, 0
27.31, 3.49400, 0.04580, 16.6552, 0
27.68, 3.50600, 0.04680, 16.6451, 0
28.06, 3.51810, 0.04790, 16.6313, 0
28.44, 3.53010, 0.04900, 16.6183, 0
28.84, 3.54220, 0.05020, 16.6026, 0
29.26, 3.55420, 0.05140, 16.5930, 0
29.68, 3.56630, 0.05250, 16.5842, 0
30.12, 3.57830, 0.05370, 16.5839, 0
30.57, 3.59040, 0.05480, 16.5846, 0
31.03, 3.60240, 0.05610, 16.5832, 0
31.51, 3.61450, 0.05740, 16.5774, 0
31.75, 3.62650, 0.05830, 16.5682, 0
32.25, 3.63860, 0.05990, 16.5460, 0
32.77, 3.65060, 0.06160, 16.5114, 0
33.03, 3.66270, 0.06280, 16.4828, 0
33.57, 3.67470, 0.06480, 16.4422, 0
33.85, 3.68670, 0.06600, 16.4200, 0
34.42, 3.69880, 0.06760, 16.4158, 0
35.01, 3.71080, 0.06900, 16.4348, 0
35.31, 3.72290, 0.06970, 16.4619, 0
35.93, 3.73490, 0.07060, 16.5232, 0
36.25, 3.74700, 0.07100, 16.5738, 0
36.9, 3.75900, 0.07130, 16.6762, 0
37.24, 3.77110, 0.07150, 16.7465, 0
37.93, 3.78310, 0.07120, 16.8933, 0
38.28, 3.79520, 0.07110, 16.9825, 0
39.01, 3.80720, 0.07020, 17.1618, 0
39.77, 3.81930, 0.06920, 17.3471, 0
40.55, 3.83130, 0.06810, 17.5297, 0
40.96, 3.84340, 0.06760, 17.6249, 0
41.8, 3.85540, 0.06660, 17.7874, 0
42.67, 3.86750, 0.06590, 17.9295, 0
43.57, 3.87950, 0.06540, 18.0512, 0
44.52, 3.89160, 0.06530, 18.1491, 0
45.51, 3.90360, 0.06570, 18.2254, 0
46.54, 3.91570, 0.06630, 18.2838, 0
47.63, 3.92770, 0.06730, 18.3278, 0
48.76, 3.93980, 0.06850, 18.3644, 0
49.95, 3.95180, 0.06970, 18.4026, 0
51.2, 3.96390, 0.07070, 18.4501, 0
52.51, 3.97590, 0.07140, 18.5075, 0
53.9, 3.98800, 0.07200, 18.5723, 0
55.35, 4.00000, 0.07230, 18.6426, 0
56.89, 4.01200, 0.07270, 18.7126, 0
57.69, 4.02410, 0.07310, 18.7475, 0
59.36, 4.03610, 0.07400, 18.7983, 0
61.13, 4.04820, 0.07540, 18.8347, 0
63.01, 4.06020, 0.07760, 18.8506, 0
64, 4.07230, 0.07950, 18.8443, 0
66.07, 4.08430, 0.08450, 18.7917, 0
68.27, 4.09640, 0.09200, 18.6833, 0
70.62, 4.10840, 0.10260, 18.5052, 0
71.86, 4.12050, 0.10950, 18.3870, 0
74.47, 4.13250, 0.12410, 18.1260, 0
77.28, 4.14460, 0.13930, 17.8714, 0
78.77, 4.15660, 0.14740, 17.7508, 0
26.43, 3.10840, 0.40530, 8.0102, 0
26.77, 3.12050, 0.37200, 8.7234, 0
27.31, 3.13250, 0.33370, 9.6348, 0
27.68, 3.14460, 0.31710, 10.1097, 0
28.25, 3.15660, 0.30240, 10.5985, 0
28.64, 3.16870, 0.29760, 10.8384, 0
29.05, 3.18070, 0.29330, 11.0688, 0
29.26, 3.19280, 0.29110, 11.2072, 0
29.68, 3.20480, 0.28290, 11.5194, 0
29.9, 3.21690, 0.27850, 11.7057, 0
30.34, 3.22890, 0.26550, 12.1271, 0
30.57, 3.24100, 0.25880, 12.3682, 0
30.8, 3.25300, 0.25150, 12.6223, 0
31.03, 3.26510, 0.24370, 12.8903, 0
31.27, 3.27710, 0.23550, 13.1717, 0
31.51, 3.28920, 0.22700, 13.4645, 0
31.75, 3.30120, 0.21870, 13.7602, 0
32, 3.31330, 0.21100, 14.0447, 0
32.25, 3.32530, 0.20450, 14.3001, 0
32.51, 3.33730, 0.19990, 14.5107, 0
32.77, 3.36140, 0.19860, 14.6695, 0
33.03, 3.37350, 0.19770, 14.7785, 0
33.3, 3.38550, 0.19820, 14.8467, 0
33.57, 3.39760, 0.19920, 14.9013, 0
33.85, 3.40960, 0.19960, 14.9751, 0
34.13, 3.42170, 0.19800, 15.1012, 0
34.42, 3.43370, 0.19350, 15.3077, 0
34.71, 3.44580, 0.18590, 15.6015, 0
35.01, 3.45780, 0.17800, 15.9071, 0
35.31, 3.46990, 0.17560, 16.0557, 0
35.62, 3.48190, 0.17920, 16.0301, 0
35.93, 3.49400, 0.18450, 15.9614, 0
36.25, 3.50600, 0.18930, 15.9120, 0
36.57, 3.51810, 0.19330, 15.8847, 0
36.9, 3.53010, 0.19700, 15.8700, 0
37.24, 3.54220, 0.20050, 15.8610, 0
37.58, 3.55420, 0.20390, 15.8548, 0
37.93, 3.56630, 0.20740, 15.8498, 0
38.28, 3.59040, 0.21200, 15.8554, 0
38.64, 3.60240, 0.21500, 15.8646, 0
39.01, 3.62650, 0.21900, 15.8876, 0
39.38, 3.65060, 0.22260, 15.9202, 0
39.77, 3.66270, 0.22400, 15.9714, 0
40.16, 3.68670, 0.22630, 16.0362, 0
40.55, 3.71080, 0.22790, 16.1149, 0
40.96, 3.72290, 0.22740, 16.2073, 0
41.37, 3.74700, 0.22780, 16.3122, 0
41.8, 3.77110, 0.22780, 16.4239, 0
42.23, 3.79520, 0.22750, 16.5397, 0
42.67, 3.80720, 0.22550, 16.6594, 0
43.12, 3.83130, 0.22490, 16.7778, 0
43.57, 3.85540, 0.22450, 16.8897, 0
44.04, 3.86750, 0.22300, 16.9950, 0
44.52, 3.89160, 0.22320, 17.0913, 0
45.01, 3.91570, 0.22420, 17.1728, 0
45.51, 3.93980, 0.22600, 17.2366, 0
46.02, 3.96390, 0.22890, 17.2805, 0
46.54, 3.98800, 0.23310, 17.3015, 0
47.08, 4.01200, 0.23900, 17.2953, 0
47.63, 4.03610, 0.24690, 17.2579, 0
48.19, 4.07230, 0.25860, 17.1885, 0
48.76, 4.09640, 0.27130, 17.0850, 0
49.35, 4.13250, 0.28850, 16.9460, 0
49.95, 4.16870, 0.30930, 16.7653, 0
50.57, 4.20480, 0.33450, 16.5391, 0
51.2, 4.24100, 0.36470, 16.2634, 0
51.85, 4.27710, 0.40110, 15.9357, 0
52.51, 4.32530, 0.44690, 15.5574, 0
53.19, 4.36140, 0.49850, 15.1319, 0
53.9, 4.40960, 0.56190, 14.6718, 0
54.61, 4.44580, 0.63120, 14.1931, 0
55.35, 4.49400, 0.71260, 13.7113, 0
56.11, 4.54220, 0.80240, 13.2382, 0
56.89, 4.59040, 0.89950, 12.7844, 0
57.69, 4.63860, 1.00160, 12.3606, 0
58.51, 4.69880, 1.11290, 11.9723, 0
59.36, 4.74700, 1.22160, 11.6184, 0
60.24, 4.81930, 1.34560, 11.2989, 0
61.13, 4.87950, 1.46530, 11.0135, 0
28.44, 3.59040, 0.20030, 11.7580, 0
28.84, 3.60240, 0.20090, 11.9140, 0
29.26, 3.61450, 0.19950, 12.1537, 0
29.47, 3.62650, 0.19860, 12.3099, 0
29.9, 3.63860, 0.19420, 12.6842, 0
30.34, 3.65060, 0.18770, 13.1545, 0
30.8, 3.66270, 0.17950, 13.7035, 0
31.27, 3.67470, 0.17130, 14.2539, 0
31.75, 3.68670, 0.16670, 14.6368, 0
32.25, 3.69880, 0.16690, 14.7910, 0
32.51, 3.71080, 0.16880, 14.8180, 0
32.77, 3.72290, 0.17120, 14.8182, 0
33.3, 3.73490, 0.17550, 14.8019, 0
33.85, 3.74700, 0.18020, 14.7765, 0
34.42, 3.75900, 0.18470, 14.7621, 0
35.01, 3.77110, 0.18880, 14.7743, 0
35.62, 3.78310, 0.19160, 14.8395, 0
36.25, 3.79520, 0.19240, 14.9849, 0
36.9, 3.80720, 0.19040, 15.2349, 0
37.58, 3.81930, 0.18500, 15.6028, 0
38.28, 3.83130, 0.17660, 16.0627, 0
39.01, 3.84340, 0.16700, 16.5435, 0
39.77, 3.85540, 0.15810, 16.9750, 0
40.55, 3.86750, 0.15100, 17.3227, 0
41.37, 3.87950, 0.14610, 17.5841, 0
42.23, 3.89160, 0.14310, 17.7777, 0
43.12, 3.90360, 0.14160, 17.9222, 0
44.04, 3.91570, 0.14150, 18.0236, 0
45.51, 3.92770, 0.14410, 18.0950, 0
46.02, 3.93980, 0.14640, 18.1005, 0
47.63, 3.95180, 0.15400, 18.0649, 0
49.95, 3.96390, 0.16440, 18.0245, 0
51.85, 3.97590, 0.16860, 18.0892, 0
53.19, 3.98800, 0.16840, 18.1985, 0
54.61, 4.00000, 0.16590, 18.3478, 0
56.11, 4.01200, 0.16200, 18.5118, 0
57.69, 4.02410, 0.15750, 18.6738, 0
58.51, 4.03610, 0.15570, 18.7501, 0
60.24, 4.04820, 0.15330, 18.8626, 0
61.13, 4.06020, 0.15440, 18.8913, 0
62.06, 4.07230, 0.15760, 18.8922, 0
63.01, 4.08430, 0.16360, 18.8577, 0
65.02, 4.09640, 0.18120, 18.7092, 0
66.07, 4.10840, 0.19150, 18.6275, 0
74.47, 4.10840, 0.21650, 18.6194, 0
33.3, 3.57830, 0.32170, 5.9818, 0
29.9, 3.59040, 0.08950, 15.6590, 0
30.12, 3.60240, 0.08120, 16.3707, 0
29.68, 3.60240, 0.12100, 13.2685, 0
30.34, 3.61450, 0.08070, 16.4888, 0
28.25, 3.61450, 0.16430, 10.0443, 0
33.57, 3.61450, 0.20460, 9.6201, 0
30.8, 3.62650, 0.09110, 15.8746, 0
27.86, 3.62650, 0.16560, 9.9101, 0
31.03, 3.63860, 0.10380, 15.0561, 0
33.85, 3.63860, 0.15170, 12.5984, 0
27.49, 3.63860, 0.17930, 9.1279, 0
31.27, 3.65060, 0.12050, 13.9803, 0
31.51, 3.66270, 0.14150, 12.7003, 0
34.42, 3.67470, 0.09190, 16.6561, 0
31.75, 3.67470, 0.17260, 10.9836, 0
34.71, 3.68670, 0.08480, 17.1578, 0
35.01, 3.69880, 0.08590, 17.1672, 0
35.31, 3.71080, 0.09970, 16.4461, 0
32, 3.71080, 0.22310, 8.8931, 0
35.62, 3.73490, 0.14520, 13.8958, 0
35.93, 3.75900, 0.14620, 14.0185, 0
36.25, 3.77110, 0.14830, 14.0260, 0
36.57, 3.78310, 0.15300, 13.8894, 0
36.9, 3.83130, 0.15690, 13.9667, 0
37.24, 3.84340, 0.13390, 15.3246, 0
37.58, 3.85540, 0.12790, 15.7516, 0
37.93, 3.86750, 0.12450, 16.0306, 0
38.64, 3.87950, 0.11700, 16.5616, 0
39.01, 3.89160, 0.11290, 16.8451, 0
39.77, 3.90360, 0.10400, 17.3785, 0
40.55, 3.91570, 0.09610, 17.8228, 0
41.37, 3.92770, 0.08990, 18.1596, 0
42.67, 3.93980, 0.08290, 18.5190, 0
43.57, 3.95180, 0.07930, 18.7041, 0
45.01, 3.96390, 0.07510, 18.9128, 0
46.02, 3.97590, 0.07320, 19.0208, 0
47.63, 3.98800, 0.07180, 19.1250, 0
48.76, 4.00000, 0.07210, 19.1669, 0
49.95, 4.01200, 0.07330, 19.1894, 0
51.2, 4.02410, 0.07500, 19.2014, 0
52.51, 4.03610, 0.07710, 19.2073, 0
53.19, 4.04820, 0.07830, 19.2118, 0
54.61, 4.06020, 0.08090, 19.2115, 0
55.35, 4.07230, 0.08250, 19.2112, 0
56.11, 4.08430, 0.08430, 19.2068, 0
57.69, 4.09640, 0.08750, 19.2018, 0
60.24, 4.10840, 0.09200, 19.2002, 0
62.06, 4.12050, 0.09420, 19.2182, 0
66.07, 4.13250, 0.09490, 19.3061, 0
73.14, 4.14460, 0.08270, 19.5697, 0
42.23, 3.33730, 0.37600, 7.9884, 0
42.45, 3.34940, 0.35530, 8.4041, 0
42.89, 3.36140, 0.31870, 9.2385, 0
43.12, 3.37350, 0.30500, 9.6378, 0
43.34, 3.38550, 0.29320, 10.0166, 0
43.57, 3.39760, 0.28290, 10.3762, 0
43.81, 3.40960, 0.27380, 10.7234, 0
44.04, 3.42170, 0.26540, 11.0614, 0
44.28, 3.43370, 0.25780, 11.3886, 0
44.52, 3.44580, 0.25100, 11.6987, 0
44.76, 3.45780, 0.24510, 11.9875, 0
45.01, 3.48190, 0.24160, 12.2563, 0
45.26, 3.49400, 0.23690, 12.5140, 0
45.51, 3.51810, 0.23410, 12.7626, 0
46.02, 3.56630, 0.22900, 13.2389, 0
46.28, 3.59040, 0.22730, 13.4485, 0
46.54, 3.61450, 0.22680, 13.6123, 0
46.81, 3.65060, 0.22950, 13.7179, 0
47.08, 3.67470, 0.23240, 13.7674, 0
56.5, 3.69880, 0.32860, 12.5823, 0
47.35, 3.71080, 0.23810, 13.7760, 0
56.89, 3.71080, 0.32220, 12.8443, 0
57.69, 3.72290, 0.30620, 13.4070, 0
54.61, 3.72290, 0.36560, 11.5625, 0
47.63, 3.73490, 0.24320, 13.7581, 0
58.1, 3.73490, 0.29880, 13.7025, 0
58.51, 3.74700, 0.29110, 14.0066, 0
54.25, 3.74700, 0.37420, 11.4277, 0
58.94, 3.75900, 0.28300, 14.3208, 0
47.91, 3.75900, 0.24900, 13.7216, 0
59.36, 3.77110, 0.27440, 14.6443, 0
59.8, 3.78310, 0.26570, 14.9717, 0
48.19, 3.78310, 0.25530, 13.6713, 0
60.24, 3.79520, 0.25690, 15.2976, 0
60.68, 3.80720, 0.24810, 15.6166, 0
48.47, 3.80720, 0.26210, 13.6108, 0
53.9, 3.80720, 0.38730, 11.3552, 0
61.13, 3.81930, 0.23950, 15.9265, 0
61.59, 3.83130, 0.23100, 16.2274, 0
48.76, 3.83130, 0.26940, 13.5438, 0
62.06, 3.84340, 0.22250, 16.5194, 0
62.53, 3.85540, 0.21400, 16.8015, 0
49.05, 3.85540, 0.27700, 13.4716, 0
63.01, 3.86750, 0.20570, 17.0710, 0
49.35, 3.87950, 0.28490, 13.3944, 0
53.54, 3.87950, 0.39770, 11.3923, 0
63.5, 3.89160, 0.19880, 17.3259, 0
49.65, 3.89160, 0.29160, 13.3090, 0
64, 3.90360, 0.19080, 17.5640, 0
64.5, 3.91570, 0.18320, 17.7847, 0
49.95, 3.91570, 0.30060, 13.2141, 0
65.02, 3.92770, 0.17580, 17.9895, 0
50.26, 3.92770, 0.30860, 13.1034, 0
53.19, 3.92770, 0.39820, 11.5271, 0
65.54, 3.93980, 0.16860, 18.1802, 0
50.57, 3.93980, 0.31750, 12.9768, 0
66.07, 3.95180, 0.16150, 18.3588, 0
50.88, 3.95180, 0.32730, 12.8341, 0
66.6, 3.96390, 0.15440, 18.5251, 0
51.2, 3.96390, 0.33790, 12.6773, 0
52.85, 3.96390, 0.39360, 11.7130, 0
51.52, 3.97590, 0.34950, 12.5057, 0
67.15, 3.98800, 0.14840, 18.6798, 0
67.7, 4.00000, 0.14170, 18.8195, 0
68.27, 4.01200, 0.13550, 18.9436, 0
68.84, 4.02410, 0.12990, 19.0500, 0
69.42, 4.03610, 0.12520, 19.1388, 0
70.02, 4.04820, 0.12160, 19.2077, 0
71.24, 4.06020, 0.11940, 19.2675, 0
71.86, 4.07230, 0.12290, 19.2475, 0
72.5, 4.08430, 0.12970, 19.1893, 0
73.14, 4.09640, 0.13950, 19.0941, 0
73.8, 4.10840, 0.15190, 18.9650, 0
75.16, 4.12050, 0.18170, 18.6191, 0
75.85, 4.13250, 0.19970, 18.4035, 0
77.28, 4.14460, 0.23770, 17.9130, 0
31.27, 3.77110, 0.23540, 12.1921, 0
32, 3.78310, 0.27750, 11.2596, 0
32.25, 3.79520, 0.29990, 10.8141, 0
32.51, 3.81930, 0.31980, 10.5038, 0
32.77, 3.84340, 0.32840, 10.4614, 0
33.03, 3.87950, 0.32520, 10.7191, 0
33.3, 3.89160, 0.30950, 11.1700, 0
34.13, 3.90360, 0.27650, 12.1633, 0
35.01, 3.91570, 0.30740, 11.6522, 0
35.62, 3.92770, 0.34610, 10.9867, 0
35.93, 3.95180, 0.36790, 10.7043, 0
36.25, 3.96390, 0.38430, 10.4992, 0
36.57, 3.97590, 0.39620, 10.3895, 0
36.9, 3.98800, 0.40290, 10.3754, 0
37.24, 4.00000, 0.40530, 10.4418, 0
37.58, 4.02410, 0.40690, 10.5642, 0
37.93, 4.03610, 0.40470, 10.7108, 0
47.08, 4.04820, 0.29570, 14.3502, 0
38.64, 4.04820, 0.39800, 11.0019, 0
46.54, 4.06020, 0.29800, 14.2648, 0
48.76, 4.06020, 0.31610, 14.1849, 0
39.01, 4.06020, 0.39660, 11.1353, 0
49.95, 4.07230, 0.32960, 14.1072, 0
43.57, 4.07230, 0.41690, 11.5999, 0
39.77, 4.07230, 0.39340, 11.3688, 0
42.67, 4.07230, 0.43450, 11.1649, 0
50.57, 4.08430, 0.33080, 14.2019, 0
40.96, 4.08430, 0.39100, 11.6577, 0
42.23, 4.08430, 0.45200, 10.8568, 0
51.2, 4.09640, 0.32640, 14.4081, 0
41.37, 4.09640, 0.39570, 11.6854, 0
51.85, 4.10840, 0.31690, 14.7149, 0
60.24, 4.12050, 0.19650, 17.9220, 0
52.51, 4.12050, 0.30380, 15.0957, 0
59.36, 4.13250, 0.19570, 17.9065, 0
67.15, 4.13250, 0.30510, 16.5063, 0
68.27, 4.14460, 0.33090, 16.1937, 0
69.42, 4.15660, 0.35770, 15.8866, 0
70.62, 4.18070, 0.38670, 15.6020, 0
71.86, 4.20480, 0.41400, 15.3674, 0
73.14, 4.22890, 0.43660, 15.2225, 0
74.47, 4.26510, 0.45460, 15.1895, 0
75.85, 4.30120, 0.46490, 15.2673, 0
77.28, 4.33730, 0.46780, 15.4436, 0
78.77, 4.36140, 0.46160, 15.6994, 0
26.43, 3.21690, 0.29500, 8.1320, 0
26.77, 3.22890, 0.27050, 8.4269, 0
27.13, 3.24100, 0.25230, 8.6861, 0
27.49, 3.25300, 0.23670, 8.9430, 0
27.68, 3.26510, 0.22920, 9.0894, 0
28.06, 3.27710, 0.21320, 9.4047, 0
28.44, 3.28920, 0.19650, 9.7839, 0
28.84, 3.30120, 0.18230, 10.1727, 0
29.26, 3.31330, 0.17830, 10.3628, 0
29.68, 3.32530, 0.19120, 10.1546, 0
30.12, 3.33730, 0.22600, 9.5822, 0
30.57, 3.34940, 0.28970, 8.8261, 0
31.03, 3.36140, 0.38130, 8.1105, 0
31.51, 3.37350, 0.47360, 7.5883, 0
32, 3.38550, 0.53830, 7.2988, 0
32.25, 3.39760, 0.55790, 7.2403, 0
32.77, 3.40960, 0.56620, 7.2633, 0
33.03, 3.42170, 0.55840, 7.3445, 0
33.3, 3.43370, 0.54460, 7.4552, 0
33.57, 3.44580, 0.52660, 7.5882, 0
33.85, 3.45780, 0.50580, 7.7378, 0
34.42, 3.46990, 0.45740, 8.0703, 0
34.71, 3.48190, 0.43510, 8.2476, 0
35.01, 3.49400, 0.41470, 8.4231, 0
35.31, 3.50600, 0.39630, 8.5960, 0
35.62, 3.51810, 0.37980, 8.7673, 0
35.93, 3.53010, 0.36470, 8.9391, 0
36.25, 3.54220, 0.35080, 9.1134, 0
36.57, 3.56630, 0.33970, 9.2954, 0
36.9, 3.57830, 0.32610, 9.4940, 0
37.24, 3.59040, 0.31270, 9.7073, 0
37.58, 3.60240, 0.29940, 9.9391, 0
37.93, 3.62650, 0.28660, 10.2130, 0
38.28, 3.63860, 0.27150, 10.5222, 0
38.64, 3.66270, 0.25660, 10.8990, 0
39.01, 3.68670, 0.24040, 11.3489, 0
39.38, 3.69880, 0.22100, 11.9103, 0
39.77, 3.71080, 0.20220, 12.5447, 0
40.16, 3.73490, 0.18690, 13.1912, 0
40.55, 3.74700, 0.17440, 13.7523, 0
40.96, 3.75900, 0.16570, 14.1980, 0
41.8, 3.77110, 0.15450, 14.8271, 0
42.23, 3.78310, 0.15150, 15.0588, 0
42.67, 3.79520, 0.14940, 15.2511, 0
43.12, 3.80720, 0.14810, 15.4101, 0
44.04, 3.81930, 0.14660, 15.6425, 0
44.52, 3.83130, 0.14690, 15.7305, 0
45.51, 3.84340, 0.14810, 15.8486, 0
46.02, 3.85540, 0.14940, 15.9004, 0
47.08, 3.86750, 0.15150, 15.9865, 0
47.63, 3.87950, 0.15280, 16.0420, 0
48.76, 3.89160, 0.15330, 16.1889, 0
49.95, 3.90360, 0.15210, 16.4000, 0
50.57, 3.91570, 0.15120, 16.5305, 0
51.85, 3.92770, 0.14740, 16.8204, 0
52.51, 3.93980, 0.14550, 16.9764, 0
53.9, 3.95180, 0.14070, 17.2776, 0
54.61, 3.96390, 0.13890, 17.4203, 0
55.35, 3.97590, 0.13730, 17.5492, 0
56.11, 3.98800, 0.13610, 17.6617, 0
56.89, 4.00000, 0.13550, 17.7580, 0
57.69, 4.01200, 0.13510, 17.8437, 0
58.51, 4.02410, 0.13480, 17.9254, 0
59.36, 4.03610, 0.13420, 18.0113, 0
60.24, 4.04820, 0.13320, 18.1067, 0
62.06, 4.06020, 0.12900, 18.3216, 0
63.01, 4.07230, 0.12690, 18.4306, 0
69.42, 4.08430, 0.11920, 18.8391, 0
67.15, 4.08430, 0.11890, 18.7713, 0
68.27, 4.09640, 0.11900, 18.8194, 0
27.31, 3.15660, 0.11100, 8.5464, 0
27.86, 3.16870, 0.12050, 7.9984, 0
28.25, 3.18070, 0.12850, 7.5710, 0
28.64, 3.19280, 0.13850, 7.0557, 0
29.05, 3.20480, 0.15110, 6.4521, 0
29.47, 3.21690, 0.16590, 5.8295, 0
30.12, 3.22890, 0.18980, 5.0020, 0
31.03, 3.24100, 0.21580, 4.3726, 0
41.8, 3.25300, 0.19950, 7.5398, 0
32, 3.25300, 0.22500, 4.3484, 0
42.67, 3.26510, 0.19910, 7.8348, 0
40.16, 3.26510, 0.21150, 6.6764, 0
32.51, 3.26510, 0.22420, 4.5231, 0
43.57, 3.27710, 0.19870, 8.1394, 0
35.31, 3.27710, 0.22280, 5.2133, 0
33.03, 3.27710, 0.22150, 4.7678, 0
44.04, 3.28920, 0.19880, 8.3129, 0
35.01, 3.28920, 0.22230, 5.2227, 0
44.52, 3.30120, 0.19870, 8.5050, 0
45.01, 3.31330, 0.19820, 8.7166, 0
45.51, 3.32530, 0.19740, 8.9469, 0
46.02, 3.33730, 0.19630, 9.1960, 0
46.54, 3.34940, 0.19490, 9.4643, 0
47.08, 3.36140, 0.19330, 9.7497, 0
47.63, 3.37350, 0.19140, 10.0481, 0
48.19, 3.38550, 0.18940, 10.3562, 0
48.76, 3.40960, 0.18860, 10.6738, 0
49.35, 3.42170, 0.18630, 10.9983, 0
49.95, 3.43370, 0.18410, 11.3237, 0
50.57, 3.44580, 0.18200, 11.6391, 0
51.2, 3.45780, 0.18030, 11.9318, 0
51.85, 3.46990, 0.17910, 12.1951, 0
52.51, 3.48190, 0.17840, 12.4309, 0
53.19, 3.49400, 0.17800, 12.6451, 0
53.9, 3.51810, 0.17920, 12.8391, 0
54.61, 3.53010, 0.18000, 12.9918, 0
55.35, 3.54220, 0.18330, 13.0089, 0
56.11, 3.55420, 0.19500, 12.6108, 0
56.89, 3.59040, 0.21000, 12.2109, 0
57.69, 3.63860, 0.21630, 12.3243, 0
58.51, 3.66270, 0.21660, 12.5797, 0
59.36, 3.68670, 0.21650, 12.8506, 0
60.24, 3.69880, 0.21510, 13.1141, 0
61.13, 3.72290, 0.21520, 13.3709, 0
62.06, 3.73490, 0.21390, 13.6218, 0
63.01, 3.74700, 0.21270, 13.8692, 0
65.02, 3.75900, 0.20730, 14.4142, 0
68.27, 3.79520, 0.18280, 15.8848, 0
69.42, 3.80720, 0.17530, 16.3045, 0
27.49, 3.09640, 1.03200, 5.7438, 0
28.25, 3.09640, 1.24180, 5.1960, 0
28.44, 3.13250, 1.16830, 5.5098, 0
28.64, 3.15660, 1.04900, 5.9686, 0
28.84, 3.16870, 0.92050, 6.4953, 0
29.05, 3.18070, 0.81280, 7.0091, 0
29.26, 3.19280, 0.72970, 7.4686, 0
29.68, 3.20480, 0.61050, 8.2425, 0
29.9, 3.21690, 0.57420, 8.5493, 0
30.34, 3.22890, 0.53220, 8.9618, 0
30.57, 3.24100, 0.52430, 9.0911, 0
31.03, 3.25300, 0.51580, 9.2631, 0
31.27, 3.26510, 0.51580, 9.3303, 0
31.75, 3.27710, 0.51660, 9.4264, 0
32, 3.28920, 0.52060, 9.4605, 0
32.51, 3.30120, 0.52900, 9.4931, 0
32.77, 3.31330, 0.53740, 9.4904, 0
33.3, 3.32530, 0.55500, 9.4498, 0
34.42, 3.33730, 0.60260, 9.2598, 0
37.58, 3.34940, 0.70560, 8.9839, 0
37.93, 3.36140, 0.71350, 9.0067, 0
38.28, 3.37350, 0.71800, 9.0508, 0
38.64, 3.38550, 0.71780, 9.1248, 0
39.01, 3.40960, 0.71650, 9.2375, 0
51.2, 3.42170, 0.56700, 11.9216, 0
39.38, 3.42170, 0.70340, 9.3950, 0
52.51, 3.43370, 0.51090, 12.7815, 0
50.57, 3.43370, 0.60600, 11.4911, 0
53.19, 3.44580, 0.48880, 13.2013, 0
39.77, 3.44580, 0.68800, 9.6060, 0
53.9, 3.45780, 0.46880, 13.6100, 0
54.61, 3.46990, 0.45080, 14.0052, 0
49.35, 3.46990, 0.69870, 10.6764, 0
40.16, 3.46990, 0.66670, 9.8684, 0
55.35, 3.48190, 0.43430, 14.3856, 0
56.11, 3.49400, 0.41920, 14.7505, 0
40.55, 3.49400, 0.64210, 10.1696, 0
56.89, 3.50600, 0.40520, 15.1002, 0
57.69, 3.51810, 0.39220, 15.4346, 0
40.96, 3.51810, 0.61830, 10.4838, 0
41.37, 3.53010, 0.59530, 10.7742, 0
58.51, 3.54220, 0.38250, 15.7542, 0
59.36, 3.55420, 0.37070, 16.0585, 0
41.8, 3.55420, 0.58700, 10.9810, 0
60.24, 3.56630, 0.35960, 16.3471, 0
42.23, 3.56630, 0.59230, 11.0258, 0
61.13, 3.57830, 0.34900, 16.6209, 0
42.67, 3.57830, 0.62310, 10.8411, 0
48.76, 3.57830, 0.77960, 10.3621, 0
62.06, 3.59040, 0.33880, 16.8795, 0
43.12, 3.59040, 0.67790, 10.4837, 0
63.01, 3.60240, 0.32910, 17.1222, 0
64, 3.62650, 0.32210, 17.3484, 0
43.57, 3.62650, 0.74410, 10.1637, 0
65.02, 3.63860, 0.31350, 17.5570, 0
66.07, 3.65060, 0.30560, 17.7468, 0
67.15, 3.66270, 0.29860, 17.9169, 0
68.27, 3.67470, 0.29280, 18.0658, 0
44.04, 3.67470, 0.79260, 10.0346, 0
69.42, 3.68670, 0.28840, 18.1914, 0
