   8924, 3, online, outlier
    48,  2.391, 0.05554, 1
    48,  2.443, 0.05799, 1
    48,   2.09, 0.04246, 1
    48,  2.144, 0.04469, 1
    46,  3.128, 0.0911, 1
    46,  3.178, 0.09406, 1
    46,  2.234, 0.04647, 1
    46,  4.529, 0.1911, 1
    46,  4.447, 0.1842, 1
    46,  4.715, 0.2071, 1
    46,  2.332, 0.05063, 1
    46,  2.066, 0.03973, 1
    46,  2.114, 0.04161, 1
    44,  3.029, 0.08175, 1
    44,  3.268, 0.09512, 1
    44,  4.852, 0.2097, 1
    44,  2.224, 0.04404, 1
    44,  2.062, 0.03789, 1
    44,  2.355, 0.04939, 1
    42,  3.042, 0.07867, 1
    42,  3.269, 0.09088, 1
    42,  2.283, 0.04432, 1
    42,  2.032, 0.03512, 1
    42,  2.362, 0.04742, 1
    42,   2.15, 0.03929, 1
    40,  3.042, 0.07496, 1
    40,  3.155, 0.08062, 1
    40,  2.418, 0.04736, 1
    40,  4.754, 0.1831, 1
    40,  2.661, 0.05734, 1
    40,  2.058, 0.0343, 1
    40,  2.583, 0.05403, 1
    40,  2.149, 0.03739, 1
    40,  2.723, 0.06005, 1
    38,  2.964, 0.0676, 1
    38,  3.153, 0.07646, 1
    38,  2.431, 0.04545, 1
    38,  2.559, 0.05038, 1
    38,  2.003, 0.03086, 1
    38,  2.142, 0.03529, 1
    38,  4.804, 0.1775, 1
    36,  2.961, 0.0639, 1
    36,  3.155, 0.07253, 1
    36,  2.306, 0.03875, 1
    36,  4.426, 0.1427, 1
    36,  2.422, 0.04275, 1
    36,  3.991, 0.1161, 1
    36,  3.935, 0.1129, 1
    36,  4.788, 0.1671, 1
    36,  4.171, 0.1268, 1
    34,  2.929, 0.05903, 1
    34,  3.115, 0.06678, 1
    34,  2.582, 0.04588, 1
    34,  2.657, 0.04859, 1
    34,  2.274, 0.03559, 1
    34,  4.492, 0.1389, 1
    34,  4.013, 0.1108, 1
    34,  3.952, 0.1075, 1
    34,  2.037, 0.02856, 1
    32,  2.906, 0.0547, 1
    32,  2.616, 0.04434, 1
    32,  2.651, 0.04551, 1
    32,  4.069, 0.1073, 1
    32,  3.977, 0.1025, 1
    32,  3.116, 0.06289, 1
    32,  2.164, 0.03034, 1
    32,  2.271, 0.0334, 1
    32,  2.057, 0.02742, 1
    30,  2.885, 0.05057, 1
    30,  3.092, 0.05807, 1
    30,  4.013, 0.09782, 1
    30,  3.791, 0.08728, 1
    30,  2.162, 0.02839, 1
    30,  2.277, 0.03148, 1
    30,   4.91, 0.1464, 1
    30,  2.231, 0.03023, 1
    30,  2.048, 0.02548, 1
    29,   2.87, 0.04835, 1
    29,  3.054, 0.05477, 1
    29,   3.95, 0.09162, 1
    29,  3.787, 0.08421, 1
    29,  2.159, 0.02737, 1
    29,  2.237, 0.02938, 1
    29,  2.209, 0.02866, 1
    29,  4.616, 0.1251, 1
    29,  2.323, 0.03169, 1
    28,  2.857, 0.04626, 1
    28,  2.565, 0.03728, 1
    28,  3.054, 0.05286, 1
    28,  3.974, 0.08954, 1
    28,  3.641, 0.07515, 1
    28,  2.648, 0.03974, 1
    28,  2.273, 0.0293, 1
    28,  2.059, 0.02404, 1
    28,  2.078, 0.02447, 1
    27,  2.837,  0.044, 1
    27,  3.055, 0.05103, 1
    27,  2.578, 0.03632, 1
    27,  3.902, 0.08324, 1
    27,  2.654, 0.03849, 1
    27,  2.322, 0.02948, 1
    27,  2.419, 0.03197, 1
    27,  4.604, 0.1159, 1
    27,   2.03, 0.02252, 1
    26,  2.809, 0.04153, 1
    26,  2.976, 0.04661, 1
    26,  4.004, 0.08437, 1
    26,  2.314, 0.02819, 1
    26,  3.643, 0.06985, 1
    26,   2.42, 0.03082, 1
    26,  2.126, 0.02379, 1
    26,  4.543, 0.1086, 1
    26,  2.043, 0.02197, 1
    25,  2.776, 0.03899, 1
    25,  2.931, 0.04347, 1
    25,  2.354, 0.02804, 1
    25,  4.075, 0.08403, 1
    25,  3.748, 0.07108, 1
    25,  2.466, 0.03078, 1
    25,  2.135, 0.02307, 1
    25,  4.557, 0.1051, 1
    25,  2.191, 0.0243, 1
   100,  4.239, 0.3541, 1
   100,  2.535, 0.1266, 1
   100,  3.012, 0.1788, 1
   100,  2.086, 0.08573, 1
    95,   4.42, 0.3658, 1
    95,  2.485, 0.1156, 1
    95,  2.102, 0.08277, 1
    95,  2.909, 0.1584, 1
    90,  4.855, 0.4181, 1
    90,  3.537,  0.222, 1
    90,  3.726, 0.2463, 1
    90,  2.281, 0.09232, 1
    90,   2.42, 0.1039, 1
    90,  2.091, 0.07756, 1
    85,  4.866, 0.3968, 1
    85,  3.283, 0.1805, 1
    85,  2.169, 0.07883, 1
    85,  2.412, 0.09746, 1
    85,  3.922, 0.2577, 1
    80,  3.393, 0.1815, 1
    80,  4.636, 0.3389, 1
    80,  3.928, 0.2433, 1
    80,  2.129, 0.07146, 1
    80,  2.803, 0.1239, 1
    75,  3.306, 0.1616, 1
    75,  2.572, 0.09776, 1
    75,  2.801,  0.116, 1
    75,  2.305, 0.07856, 1
    70,  3.121, 0.1344, 1
    70,  4.124, 0.2347, 1
    70,   2.15, 0.06378, 1
    70,   2.08, 0.05972, 1
    70,  2.304, 0.07326, 1
    70,  4.837, 0.3228, 1
    65,  3.273, 0.1372, 1
    65,  2.528, 0.08185, 1
    65,  2.053, 0.05401, 1
    65,  4.853, 0.3017, 1
    65,  2.786, 0.09946, 1
    60,  2.047, 0.04954, 1
    60,  2.461, 0.0716, 1
    60,    2.6, 0.07995, 1
    60,  2.255, 0.06015, 1
    55,  3.165, 0.1086, 1
    55,  3.314,  0.119, 1
    55,  2.615, 0.07411, 1
    50,  3.225, 0.1025, 1
    50,   3.32, 0.1086, 1
    50,   2.25, 0.04988, 1
    50,  2.707, 0.07224, 1
    50,  2.851, 0.08011, 1
    50,  2.466, 0.05994, 1
    50,  4.691, 0.2168, 1
    50,   2.11, 0.04386, 1
    48,  2.266, 0.04858, 1
    48,  4.681, 0.2073, 1
    48,  2.105, 0.04193, 1
    48,   2.54, 0.06105, 1
    46,  3.045, 0.08407, 1
    46,  3.202, 0.09297, 1
    46,  2.254, 0.04607, 1
    46,  2.011, 0.03668, 1
    46,  2.103, 0.0401, 1
    46,  4.419,  0.177, 1
    46,  2.607, 0.06164, 1
    44,  2.998, 0.07792, 1
    44,  2.194, 0.04175, 1
    44,  2.021, 0.03542, 1
    44,  2.596, 0.05843, 1
    44,  4.394, 0.1674, 1
    44,  3.248, 0.0915, 1
    42,  3.028, 0.07593, 1
    42,  3.238, 0.08682, 1
    42,  2.177, 0.03925, 1
    42,   2.46, 0.05008, 1
    42,  2.622, 0.05691, 1
    42,  2.315, 0.04437, 1
    42,  4.487, 0.1667, 1
    42,  2.026,  0.034, 1
    40,  3.059, 0.07379, 1
    40,  3.221, 0.0818, 1
    40,  2.455, 0.04753, 1
    40,  2.163, 0.03689, 1
    40,  2.321, 0.04248, 1
    40,  2.024, 0.0323, 1
    40,  2.626, 0.05438, 1
    40,  4.482, 0.1584, 1
    38,  3.022, 0.06841, 1
    38,  3.241, 0.07865, 1
    38,  2.488, 0.04637, 1
    38,  2.141, 0.03432, 1
    38,  2.216, 0.03679, 1
    38,  4.229, 0.1339, 1
    38,  2.753, 0.05677, 1
    36,  3.014, 0.06445, 1
    36,  3.241, 0.07453, 1
    36,  4.782, 0.1622, 1
    36,  2.152, 0.03286, 1
    36,  2.031, 0.02926, 1
    36,  2.217, 0.03487, 1
    36,  2.079, 0.03067, 1
    36,  3.954, 0.1109, 1
    34,  2.947, 0.0582, 1
    34,  3.131, 0.06569, 1
    34,  4.628, 0.1436, 1
    34,  2.351, 0.03704, 1
    34,  3.954, 0.1048, 1
    34,  2.439, 0.03986, 1
    34,  2.089, 0.02925, 1
    32,  2.894, 0.05281, 1
    32,  4.408, 0.1226, 1
    32,  2.578, 0.0419, 1
    32,  3.084, 0.05998, 1
    32,  2.285, 0.03295, 1
    32,  2.657, 0.04453, 1
    32,  2.099, 0.0278, 1
    32,  2.448, 0.03781, 1
    32,  3.863, 0.09413, 1
    30,   2.88, 0.04903, 1
    30,  3.073, 0.05585, 1
    30,  2.588, 0.03961, 1
    30,  2.638, 0.04115, 1
    30,  4.172, 0.1029, 1
    30,  4.405, 0.1147, 1
    30,  4.324, 0.1106, 1
    30,   3.69, 0.0805, 1
    30,  2.207, 0.0288, 1
    29,   2.87, 0.04708, 1
    29,  3.048, 0.05309, 1
    29,  2.566, 0.03762, 1
    29,   2.63, 0.03954, 1
    29,  3.955, 0.08942, 1
    29,  4.473, 0.1143, 1
    29,  4.243, 0.1029, 1
    29,  2.185, 0.02728, 1
    29,  3.668, 0.07692, 1
    28,  2.857, 0.04504, 1
    28,  2.539, 0.03558, 1
    28,  3.844, 0.08153, 1
    28,  3.683, 0.07484, 1
    28,  4.507, 0.1121, 1
    28,   3.05, 0.05135, 1
    28,  2.653, 0.03884, 1
    28,  2.154, 0.02559, 1
    28,  2.276, 0.02858, 1
    27,  2.822, 0.04239, 1
    27,  2.549, 0.03457, 1
    27,  3.051, 0.04955, 1
    27,  3.897, 0.08082, 1
    27,  3.714, 0.0734, 1
    27,  4.471, 0.1064, 1
    27,  2.154, 0.02469, 1
    27,   2.66, 0.03767, 1
    27,  4.228, 0.09515, 1
    26,  2.786, 0.03977, 1
    26,  2.913, 0.04349, 1
    26,  2.605, 0.03478, 1
    26,  2.635, 0.03557, 1
    26,   4.39, 0.09875, 1
    26,  3.848, 0.07589, 1
    26,  4.072, 0.08496, 1
    26,  3.982, 0.08127, 1
    26,  4.186, 0.08981, 1
    25,  2.762, 0.0376, 1
    25,   4.36, 0.09369, 1
    25,  2.397, 0.02832, 1
    25,  3.679, 0.06671, 1
    25,  2.135, 0.02245, 1
    25,  2.456, 0.02972, 1
    25,  3.834, 0.07244, 1
    25,  2.901, 0.04148, 1
    25,  2.245, 0.02483, 1
   100,  2.652, 0.1441, 1
   100,  2.323, 0.1106, 1
   100,  3.295, 0.2223, 1
    95,  2.662, 0.1378, 1
    95,  2.323,  0.105, 1
    95,  3.439, 0.2302, 1
    90,  2.603, 0.1249, 1
    90,  4.131, 0.3145, 1
    90,  4.562, 0.3837, 1
    90,  3.466, 0.2214, 1
    90,  2.044, 0.07705, 1
    85,  2.422, 0.1021, 1
    85,  3.246, 0.1834, 1
    85,  3.313,  0.191, 1
    85,  2.998, 0.1564, 1
    85,  2.052, 0.07328, 1
    85,   4.69, 0.3829, 1
    80,  2.268, 0.08431, 1
    80,  2.926, 0.1403, 1
    75,  2.168, 0.0722, 1
    75,  2.546, 0.09958, 1
    75,   2.43, 0.0907, 1
    75,  2.867, 0.1263, 1
    70,  2.165, 0.06723, 1
    70,  2.531, 0.09185, 1
    70,  2.416, 0.08367, 1
    70,  2.794,  0.112, 1
    65,  2.173, 0.06286, 1
    65,  3.014, 0.1209, 1
    65,  2.604, 0.09027, 1
    65,  3.309, 0.1458, 1
    60,  2.215, 0.06031, 1
    60,  2.617, 0.08414, 1
    55,  2.175, 0.05331, 1
    55,   2.33, 0.06116, 1
    55,  2.282, 0.05864, 1
    55,  2.013, 0.04564, 1
    55,  2.772, 0.08655, 1
    50,  3.119, 0.09963, 1
    50,  3.345, 0.1146, 1
    50,  2.128, 0.0464, 1
    50,    2.4,  0.059, 1
    50,  4.979, 0.2539, 1
    50,  2.012, 0.04144, 1
    50,  2.263, 0.05247, 1
    50,  2.573, 0.06783, 1
    48,  2.128, 0.04453, 1
    48,   2.43, 0.05806, 1
    48,  2.277, 0.05097, 1
    48,   4.61, 0.2089, 1
    48,  2.636, 0.06834, 1
    48,  2.006, 0.03955, 1
    48,   4.31, 0.1826, 1
    46,  2.109, 0.04191, 1
    46,  2.438,  0.056, 1
    46,  2.004, 0.03785, 1
    46,  2.266, 0.0484, 1
    46,  2.692, 0.0683, 1
    44,  3.021, 0.08225, 1
    44,  3.247, 0.09501, 1
    44,  2.472, 0.05506, 1
    44,  2.124, 0.04067, 1
    44,  2.012, 0.03648, 1
    44,   2.67, 0.06425, 1
    44,  2.274, 0.04662, 1
    42,  3.031, 0.07901, 1
    42,  3.249, 0.09083, 1
    42,   2.44, 0.05121, 1
    42,   2.17, 0.04049, 1
    42,  2.629, 0.05945, 1
    42,  2.279, 0.04467, 1
    42,  2.015, 0.03492, 1
    42,  4.828, 0.2005, 1
    40,  3.047, 0.07608, 1
    40,  3.147, 0.08113, 1
    40,  2.227, 0.04064, 1
    40,  2.599, 0.05535, 1
    40,  2.523, 0.05214, 1
    40,   4.81, 0.1895, 1
    40,  2.703, 0.05984, 1
    40,  2.037,  0.034, 1
    38,  2.969, 0.06861, 1
    38,  3.158, 0.07763, 1
    38,  2.259, 0.03973, 1
    38,  4.731, 0.1742, 1
    38,  2.048, 0.03266, 1
    38,  2.514, 0.04921, 1
    36,  2.969,  0.065, 1
    36,  3.165, 0.07387, 1
    36,  2.269, 0.03798, 1
    36,  4.321, 0.1377, 1
    36,  2.008, 0.02972, 1
    36,  4.954,  0.181, 1
    36,  2.432, 0.04361, 1
    36,  4.641, 0.1588, 1
    36,  2.109, 0.03279, 1
    34,  2.923, 0.05951, 1
    34,  3.094, 0.06666, 1
    34,  2.275, 0.03604, 1
    34,  2.559, 0.04561, 1
    34,   2.05, 0.02926, 1
    34,  4.378, 0.1335, 1
    34,  2.444, 0.0416, 1
    34,  2.103, 0.0308, 1
    34,  4.097, 0.1169, 1
    32,   2.89, 0.05475, 1
    32,  3.093, 0.06272, 1
    32,  2.108, 0.02912, 1
    32,  4.129, 0.1117, 1
    32,  2.237, 0.03281, 1
    32,  2.208, 0.03197, 1
    32,  2.312, 0.03505, 1
    32,  3.906,    0.1, 1
    32,  4.975, 0.1622, 1
    30,  2.874, 0.05075, 1
    30,  3.073, 0.05803, 1
    30,  4.147, 0.1057, 1
    30,  2.101, 0.02712, 1
    30,  2.028, 0.02528, 1
    30,  2.256, 0.03127, 1
    30,  3.801, 0.08879, 1
    30,  2.313, 0.03288, 1
    30,   2.19, 0.02946, 1
    29,  2.864, 0.04872, 1
    29,  3.055, 0.05544, 1
    29,   2.57, 0.03922, 1
    29,  2.623, 0.04087, 1
    29,  4.095, 0.09963, 1
    29,  2.121, 0.02673, 1
    29,  2.272, 0.03066, 1
    29,  3.779, 0.08484, 1
    29,  2.357, 0.03299, 1
    28,  2.853, 0.0467, 1
    28,  2.563, 0.03766, 1
    28,   4.01, 0.09224, 1
    28,  3.783, 0.0821, 1
    28,  3.058, 0.05364, 1
    28,  2.135, 0.02614, 1
    28,  2.347, 0.03159, 1
    28,  2.281, 0.02985, 1
    28,  2.427, 0.03378, 1
    27,  2.837, 0.04453, 1
    27,  3.057, 0.05167, 1
    27,  2.581, 0.03685, 1
    27,  2.639, 0.0385, 1
    27,  4.016, 0.08918, 1
    27,   2.15, 0.02557, 1
    27,  3.626, 0.07272, 1
    27,  2.307, 0.02943, 1
    27,  2.049, 0.02321, 1
    26,   2.81, 0.04205, 1
    26,  2.994, 0.04773, 1
    26,  3.778, 0.07603, 1
    26,  4.151, 0.09178, 1
    26,  2.169, 0.02505, 1
    26,  3.975, 0.08416, 1
    26,  3.604, 0.06919, 1
    26,  2.269, 0.02741, 1
    26,   2.05, 0.02238, 1
    25,  2.769, 0.03927, 1
    25,  2.963, 0.04495, 1
    25,  2.538,  0.033, 1
    25,  2.595, 0.03448, 1
    25,  2.182, 0.02438, 1
    25,  4.227, 0.09149, 1
    25,  3.943, 0.07961, 1
    25,  2.306, 0.02724, 1
    25,  2.327, 0.02772, 1
   100,  4.081,  0.348, 1
   100,  2.909, 0.1768, 1
   100,  3.214, 0.2159, 1
   100,  2.342, 0.1146, 1
    95,  4.138, 0.3399, 1
    95,  2.915, 0.1687, 1
    95,  3.265, 0.2116, 1
    95,  2.384, 0.1129, 1
    90,  3.819, 0.2743, 1
    90,  2.078, 0.08121, 1
    85,  3.588, 0.2287, 1
    85,  2.162, 0.08299, 1
    80,  3.532, 0.2085, 1
    80,  2.363, 0.09336, 1
    80,    2.5, 0.1045, 1
    80,  2.027, 0.06872, 1
    75,  3.601, 0.2032, 1
    75,  2.175, 0.07416, 1
    75,  2.048, 0.06576, 1
    75,  2.335, 0.08542, 1
    70,  3.984, 0.2321, 1
    70,  3.056, 0.1366, 1
    70,    3.4,  0.169, 1
    70,  2.114, 0.06537, 1
    70,  2.272, 0.07552, 1
    65,  3.232, 0.1419, 1
    65,  3.338, 0.1514, 1
    65,  2.016, 0.05522, 1
    65,  2.554, 0.08859, 1
    65,  2.574, 0.09001, 1
    65,  2.462, 0.08232, 1
    60,  2.131, 0.05692, 1
    60,  2.111, 0.05589, 1
    60,   2.38, 0.07103, 1
    60,  2.332, 0.06816, 1
    60,   2.44, 0.07463, 1
    55,  3.066, 0.1081, 1
    55,  3.344, 0.1285, 1
    55,   2.08, 0.04974, 1
    55,   2.19, 0.05514, 1
    50,  3.212, 0.1078, 1
    50,  3.267, 0.1115, 1
    50,  2.398, 0.06009, 1
    50,  2.454, 0.06292, 1
    50,  2.148, 0.04819, 1
    50,  2.096, 0.04589, 1
    50,  2.199, 0.05051, 1
    48,  2.051, 0.04219, 1
    48,   2.14, 0.04592, 1
    46,  3.132, 0.09432, 1
    46,  3.235, 0.1006, 1
    46,  2.604, 0.06518, 1
    46,  2.692, 0.06966, 1
    46,  2.349, 0.05305, 1
    46,  2.441, 0.0573, 1
    46,  2.087, 0.04185, 1
    46,  4.592, 0.2027, 1
    46,  2.185, 0.0459, 1
    44,  3.053, 0.0857, 1
    44,  3.295, 0.09985, 1
    44,   2.63, 0.0636, 1
    44,  2.696, 0.06684, 1
    44,  2.192, 0.04417, 1
    44,  4.847,  0.216, 1
    44,   4.56, 0.1911, 1
    44,  2.351, 0.0508, 1
    42,   3.06, 0.08217, 1
    42,  3.294, 0.09521, 1
    42,  2.142, 0.04028, 1
    42,  2.462, 0.05319, 1
    42,  4.461, 0.1747, 1
    42,  2.536, 0.05644, 1
    42,  2.346, 0.04831, 1
    40,  3.099, 0.08027, 1
    40,  3.175, 0.08428, 1
    40,  2.149, 0.0386, 1
    40,  4.575, 0.1749, 1
    40,  4.409, 0.1625, 1
    40,  2.394, 0.04791, 1
    40,  2.312, 0.04469, 1
    40,  2.518, 0.05299, 1
    38,  2.958, 0.06949, 1
    38,  3.143, 0.07843, 1
    38,  2.178, 0.03765, 1
    38,  2.024, 0.03254, 1
    38,  2.071, 0.03405, 1
    38,  4.464, 0.1583, 1
    38,  2.499, 0.04957, 1
    36,  2.933, 0.0647, 1
    36,  3.161, 0.07517, 1
    36,  2.225, 0.03725, 1
    36,  2.421, 0.0441, 1
    36,  2.471, 0.04594, 1
    36,  2.319, 0.04046, 1
    36,  4.521, 0.1538, 1
    36,  4.798, 0.1732, 1
    36,  4.313,   0.14, 1
    34,  2.908, 0.06007, 1
    34,  3.105, 0.06849, 1
    34,  2.564, 0.04672, 1
    34,   2.69, 0.05142, 1
    34,  4.489, 0.1432, 1
    34,  2.086, 0.03093, 1
    34,  4.095, 0.1192, 1
    34,  4.846, 0.1668, 1
    32,  2.895, 0.05603, 1
    32,   2.62, 0.04592, 1
    32,  2.675, 0.04785, 1
    32,  3.092, 0.06394, 1
    32,  2.217, 0.03288, 1
    32,  2.273, 0.03454, 1
    32,  4.192, 0.1175, 1
    32,  4.007, 0.1073, 1
    32,   4.77, 0.1521, 1
    30,  2.884, 0.05213, 1
    30,   3.07, 0.05907, 1
    30,  2.388, 0.03575, 1
    30,  2.459, 0.03791, 1
    30,  2.218, 0.03084, 1
    30,  4.402, 0.1215, 1
    30,  3.828, 0.09188, 1
    30,  3.761, 0.08869, 1
    30,  2.287, 0.03278, 1
    29,  2.871, 0.04995, 1
    29,   3.06, 0.05675, 1
    29,  2.362, 0.0338, 1
    29,  2.561, 0.03973, 1
    29,  2.239, 0.03037, 1
    29,  2.607, 0.04118, 1
    29,  2.294, 0.03188, 1
    29,  2.012, 0.02453, 1
    29,   3.82, 0.08842, 1
    28,   2.86, 0.04785, 1
    28,  2.315, 0.03134, 1
    28,  2.235, 0.02923, 1
    28,  2.272, 0.03019, 1
    28,  2.028, 0.02408, 1
    28,   2.56, 0.03836, 1
    28,  2.123, 0.02637, 1
    28,  4.239, 0.1051, 1
    28,  3.066,  0.055, 1
    27,  2.847, 0.04573, 1
    27,  3.064, 0.05295, 1
    27,  2.251, 0.02859, 1
    27,  2.049, 0.0237, 1
    27,  2.114, 0.02521, 1
    27,  4.297, 0.1042, 1
    27,   4.14, 0.09672, 1
    27,  2.475, 0.03457, 1
    27,  4.785, 0.1292, 1
    26,  2.823, 0.04329, 1
    26,   3.01, 0.04922, 1
    26,  2.238, 0.02722, 1
    26,  2.061, 0.02308, 1
    26,  2.131, 0.02468, 1
    26,  4.491, 0.1096, 1
    26,  4.229, 0.09716, 1
    26,  2.495, 0.03381, 1
    26,  2.458, 0.03284, 1
    25,  2.781, 0.04041, 1
    25,  2.967, 0.04599, 1
    25,  2.999, 0.04698, 1
    25,  2.936, 0.04505, 1
    25,  2.253, 0.02652, 1
    25,  2.063, 0.02224, 1
    25,  3.794, 0.07519, 1
    25,  4.641, 0.1125, 1
    25,  2.144, 0.02401, 1
   100,  2.936, 0.2214, 1
   100,  4.031, 0.4173, 1
    95,  3.168, 0.2449, 1
    95,  2.186, 0.1166, 1
    95,  4.028, 0.3959, 1
    95,  2.511, 0.1538, 1
    90,   3.37, 0.2626, 1
    90,  4.832, 0.5397, 1
    90,  4.306, 0.4286, 1
    90,  2.256, 0.1176, 1
    90,  2.562, 0.1517, 1
    85,  3.354, 0.2456, 1
    85,  4.939, 0.5326, 1
    80,  3.417, 0.2399, 1
    80,  2.418, 0.1202, 1
    80,  2.769, 0.1575, 1
    80,  4.581, 0.4312, 1
    75,  3.475, 0.2327, 1
    75,   2.41, 0.1119, 1
    75,  4.724, 0.4299, 1
    75,  2.055, 0.08139, 1
    75,   2.81, 0.1521, 1
    70,  2.461, 0.1089, 1
    70,  3.355, 0.2023, 1
    70,  2.869,  0.148, 1
    70,  4.475,   0.36, 1
    70,  2.121, 0.08092, 1
    65,  2.235, 0.08342, 1
    65,  3.043, 0.1546, 1
    65,  3.988, 0.2655, 1
    65,  2.814, 0.1322, 1
    65,    4.5,  0.338, 1
    65,   3.49, 0.2033, 1
    60,  2.145, 0.07092, 1
    60,  3.302, 0.1681, 1
    60,   3.39, 0.1772, 1
    60,  2.645, 0.1078, 1
    60,  2.792, 0.1201, 1
    60,  2.432, 0.09113, 1
    55,  2.742, 0.1062, 1
    55,  2.291, 0.07414, 1
    55,  3.927, 0.2179, 1
    55,  2.486, 0.08731, 1
    55,  3.288, 0.1527, 1
    55,  4.895, 0.3385, 1
    50,  2.216, 0.06305, 1
    50,   2.66, 0.09088, 1
    50,  3.257, 0.1362, 1
    50,  4.177,  0.224, 1
    50,  2.425, 0.07551, 1
    48,   2.22, 0.06076, 1
    48,  2.586, 0.08242, 1
    48,  2.433, 0.07298, 1
    48,  4.986, 0.3065, 1
    48,  3.508, 0.1517, 1
    48,  2.876,  0.102, 1
    48,  4.143, 0.2116, 1
    46,  2.238, 0.05916, 1
    46,  4.929, 0.2871, 1
    46,  3.098, 0.1134, 1
    46,   3.24,  0.124, 1
    46,  4.154, 0.2039, 1
    46,  2.873, 0.09752, 1
    44,   2.31, 0.0603, 1
    44,  4.897,  0.271, 1
    44,  4.299, 0.2089, 1
    44,  3.273, 0.1211, 1
    42,  2.384, 0.06134, 1
    42,  2.913, 0.09155, 1
    42,  3.266, 0.1151, 1
    42,  2.619, 0.07399, 1
    42,  4.953, 0.2646, 1
    42,  4.324, 0.2017, 1
    40,  2.926, 0.08794, 1
    40,  3.188, 0.1044, 1
    40,  2.453, 0.06183, 1
    40,  2.165, 0.04815, 1
    40,  4.957, 0.2525, 1
    40,  2.288, 0.0538, 1
    40,  4.316, 0.1913, 1
    40,  2.624, 0.07075, 1
    38,  2.882, 0.08109, 1
    38,   2.51, 0.06151, 1
    38,   2.61, 0.06648, 1
    38,  3.181, 0.09879, 1
    38,  4.604, 0.2069, 1
    38,   2.11, 0.04344, 1
    38,  2.313, 0.0522, 1
    36,  2.894, 0.07743, 1
    36,  3.184, 0.09372, 1
    36,  2.073, 0.03975, 1
    36,  4.578, 0.1938, 1
    36,  2.203, 0.04488, 1
    34,  2.906, 0.07372, 1
    34,  3.125, 0.08529, 1
    34,  2.478, 0.05361, 1
    34,  2.086, 0.03799, 1
    34,  2.205, 0.04246, 1
    34,   4.19, 0.1533, 1
    34,  3.996, 0.1394, 1
    34,   2.67, 0.06225, 1
    34,  4.752, 0.1972, 1
    32,  2.886, 0.06848, 1
    32,  4.384, 0.1579, 1
    32,  2.557, 0.05373, 1
    32,  2.332, 0.04469, 1
    32,  2.434, 0.04869, 1
    32,  2.653, 0.05784, 1
    32,  4.008, 0.1321, 1
    32,  2.067, 0.03511, 1
    32,  2.163, 0.03845, 1
    30,  2.851, 0.06265, 1
    30,  3.089, 0.07352, 1
    30,  4.654, 0.1669, 1
    30,   4.37, 0.1472, 1
    30,  2.267, 0.03962, 1
    30,  2.077, 0.03324, 1
    30,  2.167, 0.03618, 1
    30,  2.403, 0.04451, 1
    29,  2.831, 0.0597, 1
    29,  3.063, 0.0699, 1
    29,  4.059, 0.1227, 1
    29,  3.905, 0.1136, 1
    29,  4.325, 0.1393, 1
    29,  2.247, 0.03762, 1
    29,  2.093, 0.03262, 1
    29,  2.164, 0.03488, 1
    29,  2.465, 0.04525, 1
    28,  2.814, 0.05695, 1
    28,  2.127, 0.03255, 1
    28,  4.063, 0.1187, 1
    28,  4.432, 0.1412, 1
    28,  3.815, 0.1046, 1
    28,  2.459, 0.0435, 1
    28,  3.068, 0.0677, 1
    27,    2.8, 0.05436, 1
    27,  2.133, 0.03154, 1
    27,  3.062, 0.06502, 1
    27,  3.992, 0.1105, 1
    27,  3.817, 0.1011, 1
    27,   4.41, 0.1349, 1
    27,  2.469, 0.04226, 1
    26,  2.769, 0.0512, 1
    26,  2.986, 0.05954, 1
    26,  2.114, 0.02985, 1
    26,  4.698, 0.1474, 1
    26,  2.465, 0.04057, 1
    26,  4.826, 0.1555, 1
    26,  4.422, 0.1306, 1
    25,   2.75, 0.04855, 1
    25,  2.087, 0.02798, 1
    25,   2.94, 0.05549, 1
    25,  2.307, 0.03419, 1
    25,  2.237, 0.03213, 1
    25,  2.434, 0.03805, 1
    25,  4.689, 0.1412, 1
    25,  4.824, 0.1495, 1
    25,  4.209, 0.1138, 1
     100,    3.749,   0.2251, 1
     100,    2.576,   0.1063, 1
     100,    2.891,   0.1338, 1
     100,    2.182,  0.07621, 1
      95,    2.633,   0.1055, 1
      95,     2.75,   0.1151, 1
      95,    4.967,   0.3753, 1
      95,    2.127,  0.06884, 1
      90,    2.667,   0.1025, 1
      90,    4.932,   0.3506, 1
      90,    2.966,   0.1268, 1
      90,     2.14,  0.06603, 1
      85,    2.881,   0.1129, 1
      85,    2.923,   0.1163, 1
      85,    2.196,  0.06567, 1
      85,    2.269,   0.0701, 1
      85,     2.09,  0.05946, 1
      80,     2.44,  0.07627, 1
      80,    4.485,   0.2577, 1
      80,    2.627,  0.08843, 1
      80,    2.136,  0.05843, 1
      80,    2.244,  0.06454, 1
      75,    2.323,  0.06482, 1
      75,    2.042,  0.05008, 1
      75,    2.647,  0.08414, 1
      70,    2.667,  0.07974, 1
      70,    2.937,  0.09672, 1
      70,    2.461,  0.06789, 1
      65,    4.812,    0.241, 1
      65,    4.316,   0.1939, 1
      65,    2.307,   0.0554, 1
      65,     2.61,  0.07093, 1
      65,     2.51,  0.06556, 1
      65,    2.152,  0.04822, 1
      65,    2.915,  0.08843, 1
      60,    4.982,   0.2385, 1
