2012-06-04T03:15:24.750   5.5080  -82.5630   7.0 6.3  mww
2012-06-04T11:18:13.450  -7.6920  106.3710  50.0 5.9  mww
2012-06-04T14:18:52.300 -15.2790 -177.9190  10.0 5.7  mww
2012-06-05T19:31:33.750  34.9430  141.1320  15.0 6.1  mww
2012-06-06T01:08:35.520  22.3570  121.4280  24.3 5.5  mwb
2012-06-07T16:03:18.900 -15.8770  -72.4130 110.0 6.1  mww
2012-06-09T21:00:18.070  24.5720  122.2480  70.0 5.9  mww
2012-06-10T12:44:16.590  36.4200   28.8800  35.0 6.0  mww
2012-06-12T05:59:38.690  -5.6770  105.4940 163.9 5.5  mb
2012-06-13T07:06:44.590 -55.7960  -28.3940  86.1 5.5  mb
2012-06-14T20:17:24.520   1.2930  126.8280  61.4 5.5  mww
2012-06-15T01:14:07.520   5.7190  126.3540  41.4 5.7  mww
2012-06-16T22:18:47.470  15.5930  119.5630  28.0 5.9  mww
2012-06-17T03:43:10.050  -8.5110  160.3560  50.8 5.7  mww
2012-06-17T20:32:20.590  38.9190  141.8310  36.0 6.3  mww
2012-06-19T15:56:32.530  53.3510  171.6190  14.0 6.0  mww
2012-06-19T20:56:41.420  53.3510  171.7010  11.9 5.6  mww
2012-06-22T02:20:06.630 -32.9350 -178.6500  13.6 5.5  mwb
2012-06-22T04:31:17.300 -54.3600  158.7900  14.0 5.7  mww
2012-06-23T04:34:53.180   3.0090   97.8960  95.0 6.1  mww
2012-06-23T21:27:29.600   2.6280   90.5090  16.5 5.5  mww
2012-06-24T03:15:01.280  57.6010  163.1950  10.0 6.0  mww
2012-06-27T06:30:59.860  13.8340  -89.9670 132.6 5.7  mww
2012-06-27T20:39:15.910 -15.2220 -173.2680  10.0 5.5  mwc
2012-06-29T15:31:46.660 -24.7470   -9.6630  10.0 5.8  mww
2012-06-30T16:24:36.990 -22.0880  170.9920  92.1 5.5  mwc
2012-07-02T23:31:37.910 -14.4230  -75.5980  39.7 5.7  mww
2012-07-03T03:49:33.040 -10.8200  163.3310  92.0 5.5  mww
2012-07-06T02:28:22.190 -14.6570  167.3400 160.1 6.3  mww
2012-07-07T03:35:28.580  -4.6510  153.2960  35.0 5.7  mww
2012-07-08T11:33:02.920  45.4970  151.2880  20.0 6.0  mww
2012-07-09T13:55:00.580  35.6040   28.9190  55.8 5.6  mww
2012-07-09T19:25:07.110  29.3810  130.0990  39.2 5.6  mww
2012-07-11T02:31:16.660  45.4010  151.4240  10.0 5.7  mww
2012-07-11T11:12:40.250 -26.0510 -177.3620  89.5 5.7  mww
2012-07-12T12:51:58.860  45.4520  151.6650  12.0 5.8  mww
2012-07-12T15:40:12.630  -2.8850  129.3210  10.4 5.5  mwc
2012-07-16T03:08:31.720  55.7770  161.2340  85.9 5.5  mwb
2012-07-16T16:33:10.080  -1.2960  137.0530  13.1 5.6  mww
2012-07-20T06:10:25.170  49.4070  155.9070  19.0 6.0  mww
2012-07-20T06:32:56.090  49.3540  156.1320  10.0 5.8  mww
2012-07-21T04:54:05.500 -37.7130 -179.9680  11.8 5.6  mwb
2012-07-21T06:11:57.910 -19.1900  173.7890  10.0 5.9  mww
2012-07-22T07:02:13.620  -4.8720  149.5320  20.3 5.6  mww
2012-07-25T00:27:45.260   2.7070   96.0450  22.0 6.4  mww
2012-07-25T11:20:27.030  -9.6940  159.7270  20.0 6.4  mww
2012-07-26T05:33:33.020 -17.5920   66.3910  20.0 6.7  mww
2012-07-26T10:20:05.490 -21.0150 -174.4910  10.0 5.5  mwb
2012-07-26T10:48:22.100 -21.1030  169.5090  32.8 5.6  mwc
2012-07-28T20:03:56.800  -4.6510  153.1730  41.0 6.5  mww
2012-07-29T12:22:11.810  14.1910  -92.2940  18.0 5.9  mww
2012-08-02T07:37:45.180  -6.9440  131.1210  65.0 5.5  mwb
2012-08-02T09:38:30.850  -8.4140  -74.2590 144.6 6.1  mww
2012-08-02T09:56:41.740  -4.6540  153.2750  46.0 6.1  mww
2012-08-03T07:22:30.560 -16.9190 -176.9160  20.0 5.5  mwb
2012-08-08T10:57:44.300 -16.0200  178.0620  13.0 5.9  mww
2012-08-09T02:34:41.120  19.9460 -109.3320  10.0 5.6  mww
2012-08-10T18:37:43.090  52.6330 -167.4210  13.0 6.2  mww
2012-08-12T18:31:25.110 -63.0040 -157.7180  10.0 5.5  mwc
2012-08-15T23:45:52.330  13.1480  -89.2150  56.0 5.5  mwb
2012-08-16T12:08:20.940   7.3350  -36.7680  10.0 5.6  mwc
2012-08-17T21:27:53.730   8.3480 -103.0030  10.0 5.5  mwc
2012-08-18T09:41:52.450  -1.3150  120.0960  10.0 6.3  mww
2012-08-18T10:23:32.210 -13.5040  172.3790  31.4 5.7  mwc
2012-08-18T15:31:40.060   2.6450  128.6970  10.0 5.8  mww
2012-08-18T17:45:02.270 -15.5980 -173.0420  15.0 5.7  mww
2012-08-19T08:07:35.780  47.7890 -128.6190  10.0 5.6  mww
2012-08-19T22:41:49.810  -4.7660  144.5700  73.0 6.2  mww
2012-08-21T17:39:38.000  -0.1720   92.0560  15.1 5.6  mwb
2012-08-24T04:43:48.350 -27.3110 -176.8070  16.0 5.7  mww
2012-08-24T07:03:10.520 -63.5810  171.3240  10.0 5.5  mwc
2012-08-24T10:01:53.940 -33.4350 -179.5330  38.0 5.6  mww
2012-08-25T14:16:17.080  42.4190  142.9130  54.5 5.9  mwb
2012-08-26T11:22:22.090 -65.4780 -179.7780  10.0 5.6  mwb
2012-08-26T15:05:37.080   2.1900  126.8370  91.1 6.6  mww
2012-08-27T04:37:19.430  12.1390  -88.5900  28.0 7.3  mww
2012-08-27T05:38:04.420  12.2970  -88.6120  35.0 5.5  mb
2012-08-28T06:08:16.100  12.4580  -88.6540  35.0 5.5  mww
2012-08-29T19:05:11.120  38.4250  141.8140  47.4 5.5  mwb
2012-08-30T12:18:43.090 -50.1430  114.0800  10.0 5.6  mwc
2012-08-30T13:43:25.170  71.4410  -10.6050  14.0 6.8  mww
2012-08-31T12:47:33.380  10.8110  126.6380  28.0 7.6  mww
2012-08-31T23:37:58.350  10.3880  126.7190  40.3 5.6  mwc
2012-09-03T06:49:49.730   6.6100  123.8750  12.0 5.8  mww
2012-09-03T18:23:05.230 -10.7080  113.9310  14.0 6.1  mww
2012-09-03T19:44:22.360   7.9050  125.0440  10.0 5.7  mwc
2012-09-05T13:09:10.060 -12.4760  166.5130  27.0 6.0  mww
2012-09-05T14:42:07.800  10.0850  -85.3150  35.0 7.6  mww
2012-09-06T06:46:33.860  -3.6610  140.2520  41.6 5.6  mwc
2012-09-06T23:33:06.260  -4.6000 -105.8910  10.0 5.7  mwb
2012-09-08T06:54:18.570  21.5270  145.9230   5.0 5.7  mwb
2012-09-08T10:51:44.200  -3.1770  135.1090  21.0 6.1  mww
2012-09-08T20:29:31.210  10.0820  -85.3230  35.0 5.7  mww
2012-09-09T05:39:37.050  49.2470  155.7500  31.0 5.9  mww
2012-09-09T19:23:51.010  52.7800  175.0100 115.8 5.5  mwb
2012-09-11T01:28:18.800  45.3350  151.1110  14.0 5.6  mww
2012-09-11T16:36:49.840  11.8380  143.2180   8.0 5.9  mww
2012-09-12T03:27:46.310  34.7830   24.1100  32.4 5.5  mww
2012-09-13T01:54:52.640 -18.6270  175.8450  10.0 5.5  mwc
2012-09-14T04:51:47.070  -3.3190  100.5940  19.0 6.2  mww
2012-09-14T07:18:38.380 -39.6760  -16.0100  10.0 5.5  mwc
2012-09-15T16:32:21.510 -10.7320  113.8650  10.0 5.7  mww
2012-09-17T20:07:54.380  -5.6870  150.1190  85.0 5.5  mwb
2012-09-22T06:58:26.170 -20.8960 -174.1940  11.0 5.5  mww
2012-09-24T10:31:23.330 -21.2120 -174.2920  10.0 5.5  mwb
2012-09-25T03:06:53.850 -15.5170 -173.9010 121.7 5.6  mww
2012-09-25T23:45:24.940  24.6660 -110.1730  10.0 6.3  mww
2012-09-26T23:39:55.110  51.5920 -178.2950  16.0 6.4  mww
2012-09-27T23:53:49.030  -8.8380  157.4560  10.0 5.8  mww
2012-09-29T07:11:12.930  16.3040  -98.3930  12.0 5.5  mwb
2012-09-30T16:31:35.970   1.9290  -76.3620 170.0 7.3  mww
2012-10-01T22:21:46.020  39.8080  143.0990  15.0 6.1  mww
2012-10-02T19:41:29.440 -64.9690  177.8300  18.3 5.5  mwb
2012-10-03T13:32:34.940  -0.4290   97.6720   9.0 5.7  mwb
2012-10-05T00:19:56.960  17.4790  -46.4570  10.0 5.7  mwb
2012-10-05T18:22:56.830  13.0280  -91.5040  41.4 5.5  mwb
2012-10-05T20:02:10.660  23.5820 -108.5120  10.0 5.5  mwc
2012-10-07T03:14:24.000  18.5430  120.9390  40.4 5.6  mwb
2012-10-08T01:50:26.210 -21.7250  -68.1650 122.0 5.7  mww
2012-10-08T06:26:23.020  25.1270 -109.5740  14.0 5.9  mww
2012-10-08T11:43:31.420  -4.4720  129.1290  10.0 6.1  mww
2012-10-09T07:49:51.870  -2.7200  139.2240  20.0 5.6  mwc
2012-10-09T12:32:09.770 -60.3260  153.6990  10.0 6.6  mww
2012-10-12T00:31:28.270  -4.8920  134.0300  13.0 6.6  mww
2012-10-14T04:58:04.930  -7.1450  156.0480  37.0 5.8  mww
2012-10-14T09:41:58.950  48.3080  154.4280  35.0 5.7  mww
2012-10-14T10:41:23.260  14.6840  -92.2890  68.8 5.5  mwr
2012-10-15T01:19:03.190  51.9000  159.3790  21.0 5.6  mww
2012-10-15T17:52:20.960  14.0620  -91.0100  82.3 5.5  mwb
2012-10-16T12:41:25.760  49.6180  156.4380  81.0 5.6  mww
2012-10-16T23:42:55.690 -38.6390  176.1670 110.5 5.6  mww
2012-10-18T01:27:16.020 -54.2170  144.0060   7.5 5.9  mww
2012-10-19T10:13:54.990  -9.2890   67.0570  10.0 5.6  mwc
2012-10-19T15:34:09.770 -30.8090 -176.8000  35.0 5.5  mb
2012-10-20T23:00:32.450 -13.5520  166.5640  36.0 6.2  mww
2012-10-21T01:25:22.590  66.3090  -18.6660  10.0 5.5  mww
2012-10-23T09:33:19.670 -57.5120  148.2060  10.0 5.6  mwb
2012-10-23T09:39:30.700 -22.3120  171.6910 123.1 5.8  mww
2012-10-24T00:45:32.990  10.0860  -85.2980  17.0 6.5  mww
2012-10-25T10:32:28.190  38.3060  141.6990  55.7 5.6  mww
2012-10-28T03:04:08.820  52.7880 -132.1010  14.0 7.8  mww
2012-10-28T03:52:20.480  52.5760 -131.9620  10.0 5.5  mwr
2012-10-28T18:54:20.830  52.6740 -132.6020   9.0 6.3  mww
2012-10-28T19:09:53.900  52.2940 -132.0820  10.0 5.6  mwr
2012-10-29T06:28:33.130  -8.1850  123.4650  10.0 5.5  mwc
2012-10-29T15:29:50.390  -0.1420  125.1850  35.0 5.7  mww
2012-10-30T02:49:02.270  52.3650 -131.9020   9.0 6.2  mww
2012-11-01T14:12:01.820  -6.7620  107.5290 142.1 5.7  mww
2012-11-02T01:52:03.350  55.8870  162.7990   9.1 5.5  mwb
2012-11-02T18:17:32.730   9.2190  126.1610  37.0 6.1  mww
2012-11-03T12:58:12.220   7.0480  -34.0730  10.0 5.6  mww
2012-11-05T04:30:26.720  37.7910  143.6100  19.1 5.6  mww
2012-11-06T01:36:21.630   1.3740  122.2000  25.0 5.7  mww
2012-11-06T01:42:26.330   1.3570  122.1670  35.0 5.6  mww
2012-11-06T06:17:27.780   9.9630   57.2030  10.0 5.6  mww
2012-11-07T16:35:46.930  13.9880  -91.8950  24.0 7.4  mww
2012-11-07T22:42:48.220  13.8490  -92.1560  35.0 5.7  mwc
2012-11-07T23:42:19.460  -8.6520  148.0340 118.4 5.6  mwc
2012-11-08T02:01:50.630  49.2310 -128.4770  13.7 6.1  mww
2012-11-10T14:57:50.740  -8.8660  -75.0710 129.0 6.0  mww
2012-11-11T22:14:59.240  14.1290  -92.1640  20.0 6.5  mww
2012-11-12T20:42:14.620  57.7920 -142.8550   9.0 6.3  mww
2012-11-13T23:23:48.050 -21.0430 -175.9340  24.4 5.6  mwc
2012-11-14T05:21:42.470   9.9820  122.4720  40.9 5.7  mww
2012-11-14T23:41:56.430  -5.8600  151.3410  35.0 5.6  mww
2012-11-15T08:21:48.450  -3.1090  148.2700  10.0 5.9  mww
2012-11-15T09:20:21.910  18.3460 -100.3820  53.0 6.1  mww
2012-11-15T11:22:22.260  52.4960  173.3510  28.1 5.5  mwb
2012-11-16T18:12:39.910  49.2800  155.4250  29.0 6.5  mww
2012-11-17T02:51:23.390 -14.9900  167.4600 123.2 5.6  mww
